esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: 3923
Scenario File Name: .\resources\xosc/./hcis_12.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entity_Name [-] , #1 Entity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entity_Name [-] , #2 Entity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
719, 5.813000, Ego, 0, 11.431907, -0.002588, 0.643323, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.075751, -226.046933, 0.000000, 10.783872, -3.797213, 0.000000, -0.156000, -0.029975, 0.000000, 134.622423, -4.542594, -2, 0.000000, 5.944585, -0.009417, 0.000000, 0.003295, 0.000000, 0.000112, , Agent1, 1, 11.111111, 0.005896, 2.327307, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 146.553758, -232.589601, 0.000000, 10.461340, -3.745861, 0.000000, 0.085558, 0.180138, 0.000000, 154.228919, -4.516758, -2, 0.000000, 5.939424, 0.020853, 0.000000, -0.000887, 0.000000, 0.000498, , 
720, 5.820000, Ego, 0, 11.430711, -0.003501, 0.871937, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.151227, -226.073517, 0.000000, 10.782317, -3.797674, 0.000000, -0.222168, -0.065903, 0.000000, 134.702397, -4.542334, -2, 0.000000, 5.944496, -0.012737, 0.000000, 0.003195, 0.000000, 0.000142, , Agent1, 1, 11.111111, 0.006167, 2.549529, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 146.626991, -232.615810, 0.000000, 10.461861, -3.744162, 0.000000, 0.074543, 0.242641, 0.000000, 154.306522, -4.516823, -2, 0.000000, 5.939577, 0.021810, 0.000000, -0.000774, 0.000000, 0.000521, , 
721, 5.828000, Ego, 0, 11.429398, -0.004413, 1.133181, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.237473, -226.103904, 0.000000, 10.780768, -3.798445, 0.000000, -0.193591, -0.096384, 0.000000, 134.793773, -4.542049, -2, 0.000000, 5.944367, -0.016054, 0.000000, 0.003052, 0.000000, 0.000177, , Agent1, 1, 11.111111, 0.006437, 2.803497, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 146.710691, -232.645749, 0.000000, 10.462561, -3.742441, 0.000000, 0.087416, 0.215135, 0.000000, 154.395202, -4.516886, -2, 0.000000, 5.939759, 0.022767, 0.000000, -0.000639, 0.000000, 0.000546, , 
722, 5.834000, Ego, 0, 11.428342, -0.005263, 1.329095, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.302148, -226.126701, 0.000000, 10.779087, -3.799343, 0.000000, -0.280307, -0.149667, 0.000000, 134.862288, -4.541844, -2, 0.000000, 5.944252, -0.019147, 0.000000, 0.002924, 0.000000, 0.000204, , Agent1, 1, 11.111111, 0.006690, 2.993973, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 146.773469, -232.668194, 0.000000, 10.463016, -3.740691, 0.000000, 0.075883, 0.291715, 0.000000, 154.461705, -4.516925, -2, 0.000000, 5.939901, 0.023660, 0.000000, -0.000534, 0.000000, 0.000565, , 
723, 5.840000, Ego, 0, 11.427290, -0.005992, 1.524991, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.366814, -226.149502, 0.000000, 10.777622, -3.800318, 0.000000, -0.244152, -0.162456, 0.000000, 134.930789, -4.541649, -2, 0.000000, 5.944122, -0.021797, 0.000000, 0.002779, 0.000000, 0.000230, , Agent1, 1, 11.111111, 0.006906, 3.184450, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 146.836251, -232.690629, 0.000000, 10.463554, -3.739184, 0.000000, 0.089661, 0.251207, 0.000000, 154.528202, -4.516957, -2, 0.000000, 5.940047, 0.024425, 0.000000, -0.000426, 0.000000, 0.000584, , 
724, 5.847000, Ego, 0, 11.426109, -0.005531, 1.753514, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.442227, -226.176107, 0.000000, 10.773334, -3.800608, 0.000000, -0.612498, -0.041459, 0.000000, 135.010688, -4.541434, -2, 0.000000, 5.943981, -0.020117, 0.000000, 0.002624, 0.000000, -0.000148, , Agent1, 1, 11.111111, 0.007140, 3.406672, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 146.909500, -232.716791, 0.000000, 10.464231, -3.737523, 0.000000, 0.096759, 0.237235, 0.000000, 154.605775, -4.516985, -2, 0.000000, 5.940224, 0.025253, 0.000000, -0.000295, 0.000000, 0.000607, , 
725, 5.853000, Ego, 0, 11.425063, -0.002531, 1.949372, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.506877, -226.198916, 0.000000, 10.774985, -3.801521, 0.000000, 0.275162, -0.152155, 0.000000, 135.079285, -4.541252, -2, 0.000000, 5.944033, 0.008688, 0.000000, 0.002685, 0.000000, -0.000116, , Agent1, 1, 11.111111, 0.007374, 3.597148, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 146.972289, -232.739206, 0.000000, 10.464778, -3.735754, 0.000000, 0.091062, 0.294823, 0.000000, 154.672259, -4.517000, -2, 0.000000, 5.940381, 0.026081, 0.000000, -0.000180, 0.000000, 0.000626, , 
726, 5.862000, Ego, 0, 11.423665, 0.001680, 2.243123, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.603845, -226.233121, 0.000000, 10.774264, -3.800608, 0.000000, -0.080077, 0.101471, 0.000000, 135.182152, -4.540972, -2, 0.000000, 5.944088, 0.006110, 0.000000, 0.002750, 0.000000, -0.000069, , Agent1, 1, 11.111111, 0.007645, 3.882862, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 147.066481, -232.772810, 0.000000, 10.465746, -3.733752, 0.000000, 0.107589, 0.222519, 0.000000, 154.771977, -4.517010, -2, 0.000000, 5.940624, 0.027037, 0.000000, -0.000000, 0.000000, 0.000655, , 
727, 5.869000, Ego, 0, 11.422494, 0.000924, 2.471573, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.679257, -226.259719, 0.000000, 10.773045, -3.799720, 0.000000, -0.174226, 0.126918, 0.000000, 135.262134, -4.540751, -2, 0.000000, 5.944111, 0.003361, 0.000000, 0.002777, 0.000000, -0.000032, , Agent1, 1, 11.111111, 0.007933, 4.105085, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 147.139746, -232.798929, 0.000000, 10.466416, -3.731398, 0.000000, 0.095676, 0.336190, 0.000000, 154.849526, -4.517004, -2, 0.000000, 5.940820, 0.028056, 0.000000, 0.000144, 0.000000, 0.000677, , 
728, 5.876000, Ego, 0, 11.421326, 0.000264, 2.700000, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.754661, -226.286314, 0.000000, 10.771999, -3.799173, 0.000000, -0.149363, 0.078037, 0.000000, 135.342095, -4.540528, -2, 0.000000, 5.944118, 0.000959, 0.000000, 0.002785, 0.000000, 0.000005, , Agent1, 1, 11.111111, 0.008185, 4.327307, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 147.213016, -232.825035, 0.000000, 10.467158, -3.729315, 0.000000, 0.106084, 0.297622, 0.000000, 154.927066, -4.516987, -2, 0.000000, 5.941023, 0.028947, 0.000000, 0.000294, 0.000000, 0.000699, , 
729, 5.883000, Ego, 0, 11.420162, -0.000397, 2.928403, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.830057, -226.312905, 0.000000, 10.770892, -3.798809, 0.000000, -0.158126, 0.052031, 0.000000, 135.422034, -4.540306, -2, 0.000000, 5.944108, -0.001442, 0.000000, 0.002773, 0.000000, 0.000043, , Agent1, 1, 11.111111, 0.004685, 4.549529, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 147.286203, -232.851102, 0.000000, 10.455367, -3.723848, 0.000000, -1.684395, 0.780918, 0.000000, 0.018402, -1.547771, -1, 0.000000, 5.940789, -0.033378, 0.000000, 0.000018, 0.000000, 0.000000, , 
730, 5.890000, Ego, 0, 11.419002, -0.001057, 3.156783, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.905445, -226.339496, 0.000000, 10.769725, -3.798627, 0.000000, -0.166738, 0.026021, 0.000000, 135.501952, -4.540085, -2, 0.000000, 5.944081, -0.003841, 0.000000, 0.002741, 0.000000, 0.000080, , Agent1, 1, 11.111111, 0.003084, 4.771751, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 147.359467, -232.877212, 0.000000, 10.466286, -3.730100, 0.000000, 1.559785, -0.893086, 0.000000, 0.096180, -1.547767, -1, 0.000000, 5.940866, 0.010906, 0.000000, 0.000094, 0.000000, 0.000000, , 
731, 5.897000, Ego, 0, 11.417846, -0.001716, 3.385140, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 128.980824, -226.366086, 0.000000, 10.768498, -3.798627, 0.000000, -0.175328, 0.000053, 0.000000, 135.581848, -4.539868, -2, 0.000000, 5.944037, -0.006237, 0.000000, 0.002690, 0.000000, 0.000117, , Agent1, 1, 11.111111, 0.003060, 4.993973, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 147.432733, -232.903317, 0.000000, 10.466570, -3.729304, 0.000000, 0.040529, 0.113700, 0.000000, 0.173958, -1.547757, -1, 0.000000, 5.940941, 0.010821, 0.000000, 0.000170, 0.000000, 0.000000, , 
732, 5.904000, Ego, 0, 11.416695, -0.002375, 3.613474, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 129.056195, -226.392678, 0.000000, 10.767211, -3.798808, 0.000000, -0.183897, -0.025873, 0.000000, 135.661722, -4.539656, -2, 0.000000, 5.943977, -0.008632, 0.000000, 0.002618, 0.000000, 0.000154, , Agent1, 1, 11.111111, 0.003036, 5.216196, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 147.506001, -232.929417, 0.000000, 10.466851, -3.728515, 0.000000, 0.040212, 0.112810, 0.000000, 0.251735, -1.547741, -1, 0.000000, 5.941017, 0.010736, 0.000000, 0.000245, 0.000000, 0.000000, , 
733, 5.910000, Ego, 0, 11.415675, -0.002987, 3.809171, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 129.120790, -226.415472, 0.000000, 10.765875, -3.799105, 0.000000, -0.222536, -0.049621, 0.000000, 135.730169, -4.539480, -2, 0.000000, 5.943912, -0.010854, 0.000000, 0.002542, 0.000000, 0.000186, , Agent1, 1, 11.111111, 0.003013, 5.406672, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 147.568804, -232.951784, 0.000000, 10.467111, -3.727787, 0.000000, 0.043235, 0.121292, 0.000000, 0.318402, -1.547722, -1, 0.000000, 5.941080, 0.010657, 0.000000, 0.000309, 0.000000, 0.000000, , 
734, 5.917000, Ego, 0, 11.414532, -0.003598, 4.037462, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 129.196143, -226.442070, 0.000000, 10.764627, -3.799612, 0.000000, -0.178363, -0.072419, 0.000000, 135.810003, -4.539281, -2, 0.000000, 5.943820, -0.013075, 0.000000, 0.002434, 0.000000, 0.000223, , Agent1, 1, 11.111111, 0.002991, 5.628894, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 147.642075, -232.977873, 0.000000, 10.467368, -3.727065, 0.000000, 0.036778, 0.103177, 0.000000, 0.396180, -1.547695, -1, 0.000000, 5.941154, 0.010578, 0.000000, 0.000383, 0.000000, 0.000000, , 
735, 5.935000, Ego, 0, 11.412835, -0.004250, 4.624407, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 129.389847, -226.510484, 0.000000, 10.761382, -3.800801, 0.000000, -0.180275, -0.066011, 0.000000, 136.015227, -4.538817, -2, 0.000000, 5.943542, -0.015439, 0.000000, 0.002109, 0.000000, -0.000172, , Agent1, 1, 11.111111, 0.002948, 6.200323, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 147.830497, -233.044936, 0.000000, 10.467857, -3.725692, 0.000000, 0.027179, 0.076249, 0.000000, 0.596180, -1.547600, -1, 0.000000, 5.941342, 0.010426, 0.000000, 0.000571, 0.000000, 0.000000, , 
736, 5.944000, Ego, 0, 11.411482, 0.000250, 4.917846, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 129.486697, -226.544701, 0.000000, 10.761090, -3.801924, 0.000000, -0.032494, -0.124860, 0.000000, 136.118010, -4.538596, -2, 0.000000, 5.943594, 0.005676, 0.000000, 0.002175, 0.000000, -0.000116, , Agent1, 1, 11.111111, 0.002902, 0.202852, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 147.924712, -233.078454, 0.000000, 10.468379, -3.724229, 0.000000, 0.057937, 0.162536, 0.000000, 0.696180, -1.547538, -1, 0.000000, 5.941435, 0.010262, 0.000000, 0.000663, 0.000000, 0.000000, , 
737, 5.953000, Ego, 0, 11.410133, 0.000963, 5.211249, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 129.583537, -226.578911, 0.000000, 10.759973, -3.801037, 0.000000, -0.124062, 0.098636, 0.000000, 136.220755, -4.538370, -2, 0.000000, 5.943625, 0.003497, 0.000000, 0.002216, 0.000000, -0.000060, , Agent1, 1, 11.111111, 0.002871, 0.488566, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.018931, -233.111963, 0.000000, 10.468721, -3.723268, 0.000000, 0.038080, 0.106831, 0.000000, 0.796180, -1.547467, -1, 0.000000, 5.941526, 0.010153, 0.000000, 0.000755, 0.000000, 0.000000, , 
738, 5.965000, Ego, 0, 11.408566, 0.000264, 5.602400, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 129.712645, -226.624516, 0.000000, 10.759034, -3.800437, 0.000000, -0.078227, 0.049921, 0.000000, 136.357695, -4.538065, -2, 0.000000, 5.943637, 0.000957, 0.000000, 0.002230, 0.000000, 0.000015, , Agent1, 1, 11.111111, 0.002835, 0.869518, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.144560, -233.156629, 0.000000, 10.469116, -3.722159, 0.000000, 0.032924, 0.092364, 0.000000, 0.929513, -1.547358, -1, 0.000000, 5.941646, 0.010025, 0.000000, 0.000875, 0.000000, 0.000000, , 
739, 5.972000, Ego, 0, 11.407437, -0.000368, 5.830548, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 129.787946, -226.651115, 0.000000, 10.757204, -3.799808, 0.000000, -0.261512, 0.089871, 0.000000, 136.437542, -4.537888, -2, 0.000000, 5.943627, -0.001338, 0.000000, 0.002218, 0.000000, 0.000059, , Agent1, 1, 11.111111, 0.002802, 1.091740, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.217846, -233.182677, 0.000000, 10.469470, -3.721168, 0.000000, 0.050491, 0.141647, 0.000000, 1.007291, -1.547288, -1, 0.000000, 5.941716, 0.009910, 0.000000, 0.000944, 0.000000, 0.000000, , 
740, 5.980000, Ego, 0, 11.406202, -0.000867, 6.091262, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 129.873995, -226.681512, 0.000000, 10.756123, -3.799638, 0.000000, -0.135076, 0.021350, 0.000000, 136.528767, -4.537687, -2, 0.000000, 5.943602, -0.003147, 0.000000, 0.002185, 0.000000, 0.000108, , Agent1, 1, 11.111111, 0.002776, 1.345709, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.301604, -233.212440, 0.000000, 10.469746, -3.720394, 0.000000, 0.034496, 0.096775, 0.000000, 1.096180, -1.547200, -1, 0.000000, 5.941794, 0.009818, 0.000000, 0.001023, 0.000000, 0.000000, , 
741, 5.986000, Ego, 0, 11.405204, -0.001332, 0.003594, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 129.938523, -226.704309, 0.000000, 10.754771, -3.799500, 0.000000, -0.225307, 0.022991, 0.000000, 136.597165, -4.537538, -2, 0.000000, 5.943573, -0.004835, 0.000000, 0.002148, 0.000000, 0.000146, , Agent1, 1, 11.111111, 0.002752, 1.536185, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.364424, -233.234758, 0.000000, 10.470001, -3.719677, 0.000000, 0.042558, 0.119392, 0.000000, 1.162846, -1.547130, -1, 0.000000, 5.941853, 0.009733, 0.000000, 0.001081, 0.000000, 0.000000, , 
742, 5.993000, Ego, 0, 11.404089, -0.001763, 0.231676, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.013800, -226.730906, 0.000000, 10.753728, -3.799579, 0.000000, -0.148977, -0.011318, 0.000000, 136.676941, -4.537369, -2, 0.000000, 5.943528, -0.006401, 0.000000, 0.002089, 0.000000, 0.000189, , Agent1, 1, 11.111111, 0.002730, 1.758407, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.437716, -233.260791, 0.000000, 10.470236, -3.719018, 0.000000, 0.033578, 0.094199, 0.000000, 1.240624, -1.547043, -1, 0.000000, 5.941920, 0.009654, 0.000000, 0.001149, 0.000000, 0.000000, , 
743, 6.000000, Ego, 0, 11.402977, -0.002228, 0.459735, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.089067, -226.757504, 0.000000, 10.752484, -3.799757, 0.000000, -0.177722, -0.025426, 0.000000, 136.756693, -4.537206, -2, 0.000000, 5.943472, -0.008085, 0.000000, 0.002016, 0.000000, 0.000233, , Agent1, 1, 11.111111, 0.002706, 1.980629, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.511009, -233.286820, 0.000000, 10.470487, -3.718314, 0.000000, 0.035858, 0.100597, 0.000000, 1.318402, -1.546951, -1, 0.000000, 5.941987, 0.009569, 0.000000, 0.001216, 0.000000, 0.000000, , 
744, 6.009000, Ego, 0, 11.401666, -0.002758, 0.752921, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.185828, -226.791706, 0.000000, 10.751270, -3.800211, 0.000000, -0.134906, -0.050491, 0.000000, 136.859200, -4.537005, -2, 0.000000, 5.943382, -0.010009, 0.000000, 0.001899, 0.000000, 0.000288, , Agent1, 1, 11.111111, 0.002678, 2.266344, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.605246, -233.320277, 0.000000, 10.470771, -3.717517, 0.000000, 0.031565, 0.088553, 0.000000, 1.418402, -1.546825, -1, 0.000000, 5.942072, 0.009472, 0.000000, 0.001301, 0.000000, 0.000000, , 
745, 6.019000, Ego, 0, 11.400278, -0.003387, 1.078643, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.293325, -226.829715, 0.000000, 10.749704, -3.800945, 0.000000, -0.156621, -0.073364, 0.000000, 136.973054, -4.536797, -2, 0.000000, 5.943259, -0.012291, 0.000000, 0.001740, 0.000000, 0.000351, , Agent1, 1, 11.111111, 0.002645, 2.583804, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.709957, -233.357443, 0.000000, 10.471105, -3.716581, 0.000000, 0.033362, 0.093594, 0.000000, 1.529513, -1.546676, -1, 0.000000, 5.942166, 0.009356, 0.000000, 0.001395, 0.000000, 0.000000, , 
746, 6.029000, Ego, 0, 11.398896, -0.000198, 1.404326, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.400584, -226.867650, 0.000000, 10.725857, -3.793473, 0.000000, -2.384677, 0.747185, 0.000000, 137.086862, -4.536601, -2, 0.000000, 5.943251, -0.000717, 0.000000, 0.001741, 0.000000, -0.000152, , Agent1, 1, 11.111111, 0.002611, 2.901264, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.814672, -233.394599, 0.000000, 10.471452, -3.715608, 0.000000, 0.034679, 0.097290, 0.000000, 1.640624, -1.546515, -1, 0.000000, 5.942258, 0.009235, 0.000000, 0.001487, 0.000000, 0.000000, , 
747, 6.036000, Ego, 0, 11.397803, 0.000712, 1.632282, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.475812, -226.894254, 0.000000, 10.746860, -3.800633, 0.000000, 3.000424, -1.022846, 0.000000, 137.166701, -4.536461, -2, 0.000000, 5.943270, 0.002583, 0.000000, 0.001769, 0.000000, -0.000102, , Agent1, 1, 11.111111, 0.002582, 3.123486, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.887974, -233.420603, 0.000000, 10.471743, -3.714791, 0.000000, 0.041615, 0.116747, 0.000000, 1.718402, -1.546397, -1, 0.000000, 5.942322, 0.009132, 0.000000, 0.001551, 0.000000, 0.000000, , 
748, 6.042000, Ego, 0, 11.396832, 0.000459, 1.827656, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.540287, -226.917055, 0.000000, 10.745822, -3.800102, 0.000000, -0.173110, 0.088464, 0.000000, 137.235114, -4.536340, -2, 0.000000, 5.943279, 0.001665, 0.000000, 0.001784, 0.000000, -0.000060, , Agent1, 1, 11.111111, 0.002560, 3.313963, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 148.950806, -233.442888, 0.000000, 10.471964, -3.714172, 0.000000, 0.036751, 0.103100, 0.000000, 1.785069, -1.546292, -1, 0.000000, 5.942376, 0.009053, 0.000000, 0.001605, 0.000000, 0.000000, , 
749, 6.049000, Ego, 0, 11.395746, 0.000206, 2.055571, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.615502, -226.943653, 0.000000, 10.745000, -3.799722, 0.000000, -0.117372, 0.054269, 0.000000, 137.314906, -4.536197, -2, 0.000000, 5.943285, 0.000747, 0.000000, 0.001792, 0.000000, -0.000010, , Agent1, 1, 11.111111, 0.002537, 3.536185, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 149.024111, -233.468883, 0.000000, 10.472182, -3.713559, 0.000000, 0.031220, 0.087584, 0.000000, 1.862846, -1.546165, -1, 0.000000, 5.942439, 0.008974, 0.000000, 0.001668, 0.000000, 0.000000, , 
750, 6.057000, Ego, 0, 11.394560, -0.000086, 2.316018, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.701454, -226.974048, 0.000000, 10.744059, -3.799376, 0.000000, -0.117618, 0.043276, 0.000000, 137.406066, -4.536034, -2, 0.000000, 5.943282, -0.000311, 0.000000, 0.001788, 0.000000, 0.000048, , Agent1, 1, 11.111111, 0.002511, 3.790153, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 149.107891, -233.498586, 0.000000, 10.472432, -3.712858, 0.000000, 0.031222, 0.087592, 0.000000, 1.951735, -1.546013, -1, 0.000000, 5.942510, 0.008882, 0.000000, 0.001739, 0.000000, 0.000000, , 
751, 6.063000, Ego, 0, 11.393599, -0.000358, 2.511337, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.765911, -226.996842, 0.000000, 10.742782, -3.798995, 0.000000, -0.212822, 0.063444, 0.000000, 137.474413, -4.535912, -2, 0.000000, 5.943274, -0.001297, 0.000000, 0.001776, 0.000000, 0.000090, , Agent1, 1, 11.111111, 0.002487, 3.980629, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 149.170727, -233.520859, 0.000000, 10.472663, -3.712210, 0.000000, 0.038484, 0.107964, 0.000000, 2.018402, -1.545896, -1, 0.000000, 5.942563, 0.008797, 0.000000, 0.001792, 0.000000, 0.000000, , 
752, 6.071000, Ego, 0, 11.392423, -0.000629, 2.771736, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.851847, -227.027233, 0.000000, 10.741969, -3.798866, 0.000000, -0.101611, 0.016167, 0.000000, 137.565515, -4.535751, -2, 0.000000, 5.943256, -0.002282, 0.000000, 0.001746, 0.000000, 0.000148, , Agent1, 1, 11.111111, 0.002463, 4.234598, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 149.254510, -233.550551, 0.000000, 10.472891, -3.711569, 0.000000, 0.028572, 0.080157, 0.000000, 2.107291, -1.545733, -1, 0.000000, 5.942633, 0.008712, 0.000000, 0.001862, 0.000000, 0.000000, , 
753, 6.076000, Ego, 0, 11.391597, -0.000881, 2.934473, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.905550, -227.046226, 0.000000, 10.740600, -3.798599, 0.000000, -0.273800, 0.053503, 0.000000, 137.622435, -4.535653, -2, 0.000000, 5.943240, -0.003196, 0.000000, 0.001721, 0.000000, 0.000183, , Agent1, 1, 11.111111, 0.002441, 4.393328, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 149.306875, -233.569106, 0.000000, 10.473102, -3.710979, 0.000000, 0.042077, 0.118042, 0.000000, 2.162846, -1.545629, -1, 0.000000, 5.942676, 0.008633, 0.000000, 0.001905, 0.000000, 0.000000, , 
754, 6.084000, Ego, 0, 11.390429, -0.001133, 3.194825, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 130.991469, -227.076615, 0.000000, 10.739926, -3.798654, 0.000000, -0.084246, -0.006908, 0.000000, 137.713483, -4.535498, -2, 0.000000, 5.943207, -0.004110, 0.000000, 0.001669, 0.000000, 0.000240, , Agent1, 1, 11.111111, 0.002419, 4.647296, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 149.390662, -233.598789, 0.000000, 10.473310, -3.710395, 0.000000, 0.026040, 0.073053, 0.000000, 2.251735, -1.545456, -1, 0.000000, 5.942744, 0.008554, 0.000000, 0.001973, 0.000000, 0.000000, , 
